gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp,normalised
0,2022-12-31T23:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T23:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T22:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T22:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T21:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T21:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T20:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T20:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T19:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T19:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T18:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T18:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T17:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T17:00:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T16:30:00Z,0,0,0,13861.203,13015.638,0
0,2022-12-31T16:00:00Z,3.46896,2.43962,4.4983,13861.203,13015.638,0.000266522
0,2022-12-31T15:30:00Z,21.8169,19.3572,24.2766,13861.203,13015.638,0.001676207
0,2022-12-31T15:00:00Z,55.0124,51.3295,58.6954,13861.203,13015.638,0.004226639
0,2022-12-31T14:30:00Z,118.296,112.2,124.391,13861.203,13015.638,0.009088759
0,2022-12-31T14:00:00Z,178.749,171.337,186.16,13861.203,13015.638,0.013733403
0,2022-12-31T13:30:00Z,218.522,210.156,226.888,13861.203,13015.638,0.016789189
0,2022-12-31T13:00:00Z,254.659,243.204,266.114,13861.203,13015.638,0.019565618
0,2022-12-31T12:30:00Z,297.78,281.324,314.236,13861.203,13015.638,0.022878633
0,2022-12-31T12:00:00Z,308.956,296.434,321.478,13861.203,13015.638,0.023737292
0,2022-12-31T11:30:00Z,303.599,294.323,312.875,13861.203,13015.639,0.023325708
0,2022-12-31T11:00:00Z,284.559,275.775,293.343,13861.203,13015.639,0.021862853
0,2022-12-31T10:30:00Z,255.018,246.142,263.894,13861.203,13015.639,0.019593199
0,2022-12-31T10:00:00Z,189.49,180.851,198.13,13861.203,13015.639,0.01455864
0,2022-12-31T09:30:00Z,73.7491,69.3254,78.1728,13861.203,13015.639,0.005666191
0,2022-12-31T09:00:00Z,8.84472,7.22373,10.4657,13861.203,13015.639,0.000679546
0,2022-12-31T08:30:00Z,0.00452072,0.000419755,0.00862169,13861.203,13015.639,3.47E-07
0,2022-12-31T08:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T07:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T07:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T06:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T06:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T05:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T05:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T04:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T04:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T03:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T03:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T02:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T02:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T01:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T01:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T00:30:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-31T00:00:00Z,0,0,0,13861.203,13015.639,0
0,2022-12-30T23:30:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T23:00:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T22:30:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T22:00:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T21:30:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T21:00:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T20:30:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T20:00:00Z,0,0,0,13861.203,13015.941,0
0,2022-12-30T19:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T19:00:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T18:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T18:00:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T17:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T17:00:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T16:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T16:00:00Z,22.3856,20.7253,24.0459,13861.203,13015.942,0.00171986
0,2022-12-30T15:30:00Z,200.616,192.395,208.837,13861.203,13015.942,0.015413099
0,2022-12-30T15:00:00Z,458.099,440.868,475.33,13861.203,13015.942,0.035195224
0,2022-12-30T14:30:00Z,640.089,619.013,661.165,13861.203,13015.942,0.049177309
0,2022-12-30T14:00:00Z,734.886,711.499,758.272,13861.203,13015.942,0.056460454
0,2022-12-30T13:30:00Z,743.459,718.771,768.147,13861.203,13015.942,0.057119108
0,2022-12-30T13:00:00Z,744.168,718.37,769.966,13861.203,13015.942,0.05717358
0,2022-12-30T12:30:00Z,720.026,697.091,742.961,13861.203,13015.942,0.055318778
0,2022-12-30T12:00:00Z,664.611,643.542,685.68,13861.203,13015.942,0.051061306
0,2022-12-30T11:30:00Z,599.303,579.252,619.355,13861.203,13015.942,0.046043767
0,2022-12-30T11:00:00Z,507.068,488.374,525.762,13861.203,13015.942,0.038957457
0,2022-12-30T10:30:00Z,350.622,336.001,365.243,13861.203,13015.942,0.026937889
0,2022-12-30T10:00:00Z,201.549,190.403,212.695,13861.203,13015.942,0.01548478
0,2022-12-30T09:30:00Z,66.4867,60.4616,72.5117,13861.203,13015.942,0.005108097
0,2022-12-30T09:00:00Z,5.70627,4.43884,6.9737,13861.203,13015.942,0.000438406
0,2022-12-30T08:30:00Z,0.00182938,0,0.00407726,13861.203,13015.942,1.41E-07
0,2022-12-30T08:00:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T07:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T07:00:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T06:30:00Z,0,0,0,13861.203,13015.942,0
0,2022-12-30T06:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T05:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T05:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T04:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T04:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T03:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T03:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T02:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T02:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T01:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T01:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T00:30:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-30T00:00:00Z,0,0,0,13861.203,13015.943,0
0,2022-12-29T23:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T23:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T22:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T22:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T21:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T21:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T20:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T20:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T19:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T19:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T18:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T18:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T17:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T17:00:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T16:30:00Z,0,0,0,13861.203,13016.245,0
0,2022-12-29T16:00:00Z,53.0274,49.4388,56.6161,13861.203,13016.245,0.00407394
0,2022-12-29T15:30:00Z,341.467,324.808,358.126,13861.203,13016.245,0.02623391
0,2022-12-29T15:00:00Z,760.374,730.258,790.489,13861.203,13016.245,0.058417309
0,2022-12-29T14:30:00Z,1244.23,1198.86,1289.61,13861.203,13016.245,0.095590549
0,2022-12-29T14:00:00Z,1602.68,1547.56,1657.79,13861.203,13016.246,0.123129203
0,2022-12-29T13:30:00Z,2032.47,1967.25,2097.69,13861.203,13016.246,0.156148708
0,2022-12-29T13:00:00Z,2275.33,2207.74,2342.92,13861.203,13016.246,0.17480693
0,2022-12-29T12:30:00Z,2380.01,2308.49,2451.53,13861.203,13016.246,0.182849187
0,2022-12-29T12:00:00Z,2348.7,2278.35,2419.06,13861.203,13016.246,0.180443732
0,2022-12-29T11:30:00Z,2199.89,2133.03,2266.76,13861.203,13016.246,0.169011096
0,2022-12-29T11:00:00Z,2066.03,1995.51,2136.55,13861.203,13016.246,0.158727025
0,2022-12-29T10:30:00Z,1659.99,1597.06,1722.91,13861.203,13016.246,0.127532162
0,2022-12-29T10:00:00Z,1160.06,1111.61,1208.52,13861.203,13016.246,0.089124007
0,2022-12-29T09:30:00Z,582.52,554.902,610.138,13861.203,13016.246,0.044753303
0,2022-12-29T09:00:00Z,140.741,132.059,149.422,13861.203,13016.246,0.010812718
0,2022-12-29T08:30:00Z,0.584508,0.469411,0.699605,13861.203,13016.246,4.49E-05
0,2022-12-29T08:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T07:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T07:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T06:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T06:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T05:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T05:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T04:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T04:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T03:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T03:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T02:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T02:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T01:30:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T01:00:00Z,0,0,0,13861.203,13016.246,0
0,2022-12-29T00:30:00Z,0,0,0,13861.203,13016.247,0
0,2022-12-29T00:00:00Z,0,0,0,13861.203,13016.247,0
0,2022-12-28T23:30:00Z,0,0,0,13861.203,13016.548,0
0,2022-12-28T23:00:00Z,0,0,0,13861.203,13016.548,0
0,2022-12-28T22:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T22:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T21:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T21:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T20:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T20:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T19:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T19:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T18:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T18:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T17:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T17:00:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T16:30:00Z,0,0,0,13861.203,13016.549,0
0,2022-12-28T16:00:00Z,16.9525,15.4636,18.4414,13861.203,13016.549,0.001302381
0,2022-12-28T15:30:00Z,122.353,115.572,129.133,13861.203,13016.549,0.009399803
0,2022-12-28T15:00:00Z,252.962,239.892,266.033,13861.203,13016.549,0.019433876
0,2022-12-28T14:30:00Z,312.68,299.477,325.882,13861.203,13016.549,0.024021728
0,2022-12-28T14:00:00Z,390.149,374.056,406.243,13861.203,13016.549,0.029973306
0,2022-12-28T13:30:00Z,437.297,419.61,454.984,13861.203,13016.549,0.033595464
0,2022-12-28T13:00:00Z,444.066,428.121,460.011,13861.203,13016.549,0.034115494
0,2022-12-28T12:30:00Z,426.51,410.151,442.869,13861.203,13016.549,0.032766749
0,2022-12-28T12:00:00Z,370.177,354.782,385.573,13861.203,13016.549,0.028438951
0,2022-12-28T11:30:00Z,303.996,293.141,314.851,13861.203,13016.549,0.023354577
0,2022-12-28T11:00:00Z,222.451,213.481,231.421,13861.203,13016.549,0.01708986
0,2022-12-28T10:30:00Z,158.672,151.215,166.129,13861.203,13016.549,0.012190021
0,2022-12-28T10:00:00Z,92.9368,87.5345,98.3391,13861.203,13016.549,0.007139896
0,2022-12-28T09:30:00Z,38.4412,34.834,42.0483,13861.203,13016.549,0.002953256
0,2022-12-28T09:00:00Z,7.91901,6.39295,9.44508,13861.203,13016.549,0.00060838
0,2022-12-28T08:30:00Z,0.0034278,0,0.00783327,13861.203,13016.55,2.63E-07
0,2022-12-28T08:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T07:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T07:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T06:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T06:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T05:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T05:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T04:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T04:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T03:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T03:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T02:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T02:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T01:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T01:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T00:30:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-28T00:00:00Z,0,0,0,13861.203,13016.55,0
0,2022-12-27T23:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T23:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T22:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T22:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T21:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T21:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T20:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T20:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T19:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T19:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T18:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T18:00:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T17:30:00Z,0,0,0,13861.203,13016.852,0
0,2022-12-27T17:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T16:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T16:00:00Z,2.14019,1.5064,2.77398,13861.203,13016.853,0.000164417
0,2022-12-27T15:30:00Z,34.316,31.2791,37.3529,13861.203,13016.853,0.002636275
0,2022-12-27T15:00:00Z,134.449,126.347,142.551,13861.203,13016.853,0.010328841
0,2022-12-27T14:30:00Z,298.03,282.416,313.645,13861.203,13016.853,0.022895703
0,2022-12-27T14:00:00Z,481.386,459.563,503.209,13861.203,13016.853,0.03698175
0,2022-12-27T13:30:00Z,687.261,653.444,721.077,13861.203,13016.853,0.052797785
0,2022-12-27T13:00:00Z,939.101,889.921,988.282,13861.203,13016.853,0.072145011
0,2022-12-27T12:30:00Z,1130.12,1074.57,1185.67,13861.203,13016.853,0.086819756
0,2022-12-27T12:00:00Z,1304.49,1243.45,1365.53,13861.203,13016.853,0.100215467
0,2022-12-27T11:30:00Z,1232.51,1178.28,1286.74,13861.203,13016.853,0.094685712
0,2022-12-27T11:00:00Z,1022.26,979.595,1064.93,13861.203,13016.853,0.078533575
0,2022-12-27T10:30:00Z,796.639,765.983,827.296,13861.203,13016.853,0.061200584
0,2022-12-27T10:00:00Z,575.569,551.914,599.225,13861.203,13016.853,0.044217216
0,2022-12-27T09:30:00Z,332.621,316.842,348.4,13861.203,13016.853,0.025553104
0,2022-12-27T09:00:00Z,112.416,104.581,120.251,13861.203,13016.853,0.008636189
0,2022-12-27T08:30:00Z,0.897351,0.730375,1.06433,13861.203,13016.853,6.89E-05
0,2022-12-27T08:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T07:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T07:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T06:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T06:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T05:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T05:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T04:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T04:00:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T03:30:00Z,0,0,0,13861.203,13016.853,0
0,2022-12-27T03:00:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T02:30:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T02:00:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T01:30:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T01:00:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T00:30:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-27T00:00:00Z,0,0,0,13861.203,13016.854,0
0,2022-12-26T23:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T23:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T22:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T22:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T21:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T21:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T20:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T20:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T19:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T19:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T18:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T18:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T17:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T17:00:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T16:30:00Z,0,0,0,13861.203,13017.156,0
0,2022-12-26T16:00:00Z,47.671,44.5351,50.8069,13861.203,13017.156,0.003662167
0,2022-12-26T15:30:00Z,410.329,389.374,431.284,13861.203,13017.156,0.03152217
0,2022-12-26T15:00:00Z,1128.75,1079.68,1177.81,13861.203,13017.156,0.086712489
0,2022-12-26T14:30:00Z,1822.63,1751.98,1893.28,13861.203,13017.156,0.140017528
0,2022-12-26T14:00:00Z,2397.98,2314.22,2481.74,13861.203,13017.156,0.18421689
0,2022-12-26T13:30:00Z,2892.89,2800.9,2984.88,13861.203,13017.156,0.222236716
0,2022-12-26T13:00:00Z,3308.72,3211.44,3406,13861.203,13017.156,0.254181482
0,2022-12-26T12:30:00Z,3433.19,3332.16,3534.23,13861.203,13017.156,0.263743478
0,2022-12-26T12:00:00Z,3416.25,3315.03,3517.46,13861.203,13017.156,0.262442119
0,2022-12-26T11:30:00Z,3138.71,3040.46,3236.96,13861.203,13017.157,0.241121007
0,2022-12-26T11:00:00Z,2840.38,2748.56,2932.21,13861.203,13017.157,0.218202792
0,2022-12-26T10:30:00Z,2415.81,2333.76,2497.86,13861.203,13017.157,0.185586607
0,2022-12-26T10:00:00Z,1625.7,1560.83,1690.58,13861.203,13017.157,0.124889021
0,2022-12-26T09:30:00Z,813.684,776.348,851.021,13861.203,13017.157,0.06250858
0,2022-12-26T09:00:00Z,186.613,175.707,197.519,13861.203,13017.157,0.014335926
0,2022-12-26T08:30:00Z,1.18126,1.01514,1.34738,13861.203,13017.157,9.07E-05
0,2022-12-26T08:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T07:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T07:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T06:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T06:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T05:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T05:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T04:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T04:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T03:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T03:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T02:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T02:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T01:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T01:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T00:30:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-26T00:00:00Z,0,0,0,13861.203,13017.157,0
0,2022-12-25T23:30:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T23:00:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T22:30:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T22:00:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T21:30:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T21:00:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T20:30:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T20:00:00Z,0,0,0,13861.203,13017.459,0
0,2022-12-25T19:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T19:00:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T18:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T18:00:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T17:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T17:00:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T16:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T16:00:00Z,16.3467,14.4253,18.2681,13861.203,13017.46,0.001255752
0,2022-12-25T15:30:00Z,144.399,136.701,152.097,13861.203,13017.46,0.011092717
0,2022-12-25T15:00:00Z,382.486,366.881,398.091,13861.203,13017.46,0.029382537
0,2022-12-25T14:30:00Z,638.989,613.694,664.284,13861.203,13017.46,0.049087072
0,2022-12-25T14:00:00Z,850.066,815.512,884.62,13861.203,13017.46,0.065301987
0,2022-12-25T13:30:00Z,1005.8,969.907,1041.7,13861.203,13017.46,0.077265457
0,2022-12-25T13:00:00Z,1101.89,1066.33,1137.45,13861.203,13017.46,0.084647082
0,2022-12-25T12:30:00Z,1094.1,1056.56,1131.63,13861.203,13017.46,0.084048655
0,2022-12-25T12:00:00Z,943.019,913.374,972.664,13861.203,13017.46,0.072442627
0,2022-12-25T11:30:00Z,816.311,787.012,845.611,13861.203,13017.46,0.062708931
0,2022-12-25T11:00:00Z,640.442,613.064,667.82,13861.203,13017.46,0.049198692
0,2022-12-25T10:30:00Z,441.311,423.447,459.175,13861.203,13017.46,0.033901468
0,2022-12-25T10:00:00Z,261.571,250.218,272.925,13861.203,13017.46,0.020093859
0,2022-12-25T09:30:00Z,133.947,127.192,140.703,13861.203,13017.46,0.010289795
0,2022-12-25T09:00:00Z,23.0174,20.8176,25.2172,13861.203,13017.46,0.001768194
0,2022-12-25T08:30:00Z,0.0171591,0.00766288,0.0266554,13861.203,13017.46,1.32E-06
0,2022-12-25T08:00:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T07:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T07:00:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T06:30:00Z,0,0,0,13861.203,13017.46,0
0,2022-12-25T06:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T05:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T05:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T04:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T04:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T03:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T03:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T02:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T02:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T01:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T01:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T00:30:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-25T00:00:00Z,0,0,0,13861.203,13017.461,0
0,2022-12-24T23:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T23:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T22:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T22:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T21:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T21:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T20:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T20:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T19:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T19:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T18:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T18:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T17:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T17:00:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T16:30:00Z,0,0,0,13861.203,13017.763,0
0,2022-12-24T16:00:00Z,25.197,23.0826,27.3114,13861.203,13017.763,0.001935586
0,2022-12-24T15:30:00Z,217.369,206.933,227.804,13861.203,13017.763,0.016697877
0,2022-12-24T15:00:00Z,582.003,556.995,607.011,13861.203,13017.763,0.044708373
0,2022-12-24T14:30:00Z,951.06,914.091,988.029,13861.203,13017.763,0.073058635
0,2022-12-24T14:00:00Z,1296.71,1251.67,1341.75,13861.203,13017.764,0.099610809
0,2022-12-24T13:30:00Z,1658.13,1602.15,1714.11,13861.203,13017.764,0.127374409
0,2022-12-24T13:00:00Z,1802,1741.68,1862.33,13861.203,13017.764,0.13842623
0,2022-12-24T12:30:00Z,1944.07,1883.33,2004.8,13861.203,13017.764,0.149339779
